puzzle,solution,pretty_puzzle
073015820000306079692080351054200000007163000369040700046831007010457260705602104,473915826581326479692784351154279638827163945369548712246831597918457263735692184,"  7 3 |   1 5 | 8 2  
      | 3   6 |   7 9
6 9 2 |   8   | 3 5 1
- - - + - - - + - - -
  5 4 | 2     |      
    7 | 1 6 3 |      
3 6 9 |   4   | 7    
- - - + - - - + - - -
  4 6 | 8 3 1 |     7
  1   | 4 5 7 | 2 6  
7   5 | 6   2 | 1   4"
823600070050094380040087560510023000980005100004018257390542016460179000070006005,823651479756294381149387562517423698982765134634918257398542716465179823271836945,"8 2 3 | 6     |   7  
  5   |   9 4 | 3 8  
  4   |   8 7 | 5 6  
- - - + - - - + - - -
5 1   |   2 3 |      
9 8   |     5 | 1    
    4 |   1 8 | 2 5 7
- - - + - - - + - - -
3 9   | 5 4 2 |   1 6
4 6   | 1 7 9 |      
  7   |     6 |     5"
904352100253006040681700000000048590006900281800200674302180000708060400569000000,974352168253816749681794325127648593436975281895231674342187956718569432569423817,"9   4 | 3 5 2 | 1    
2 5 3 |     6 |   4  
6 8 1 | 7     |      
- - - + - - - + - - -
      |   4 8 | 5 9  
    6 | 9     | 2 8 1
8     | 2     | 6 7 4
- - - + - - - + - - -
3   2 | 1 8   |      
7   8 |   6   | 4    
5 6 9 |       |      "
194000305008004160536091720869530410050148602012960008043089051001000043285410976,194276385728354169536891724869532417357148692412967538643789251971625843285413976,"1 9 4 |       | 3   5
    8 |     4 | 1 6  
5 3 6 |   9 1 | 7 2  
- - - + - - - + - - -
8 6 9 | 5 3   | 4 1  
  5   | 1 4 8 | 6   2
  1 2 | 9 6   |     8
- - - + - - - + - - -
  4 3 |   8 9 |   5 1
    1 |       |   4 3
2 8 5 | 4 1   | 9 7 6"
957020431362700598041953720280005109019078602076091840730402015024509360605107284,957826431362714598841953726283645179419378652576291843738462915124589367695137284,"9 5 7 |   2   | 4 3 1
3 6 2 | 7     | 5 9 8
  4 1 | 9 5 3 | 7 2  
- - - + - - - + - - -
2 8   |     5 | 1   9
  1 9 |   7 8 | 6   2
  7 6 |   9 1 | 8 4  
- - - + - - - + - - -
7 3   | 4   2 |   1 5
  2 4 | 5   9 | 3 6  
6   5 | 1   7 | 2 8 4"
900300200600704050703265980000016590106020038204830700060958170809003600000000840,945381267628794351713265984387416592196527438254839716462958173879143625531672849,"9     | 3     | 2    
6     | 7   4 |   5  
7   3 | 2 6 5 | 9 8  
- - - + - - - + - - -
      |   1 6 | 5 9  
1   6 |   2   |   3 8
2   4 | 8 3   | 7    
- - - + - - - + - - -
  6   | 9 5 8 | 1 7  
8   9 |     3 | 6    
      |       | 8 4  "
000901602000074190410326800065043080000850230980060004036015927592738400004690300,357981642628574193419326875265143789741859236983267514836415927592738461174692358,"      | 9   1 | 6   2
      |   7 4 | 1 9  
4 1   | 3 2 6 | 8    
- - - + - - - + - - -
  6 5 |   4 3 |   8  
      | 8 5   | 2 3  
9 8   |   6   |     4
- - - + - - - + - - -
  3 6 |   1 5 | 9 2 7
5 9 2 | 7 3 8 | 4    
    4 | 6 9   | 3    "
486592730000130000513748620000900400070410900034080172659004218320869040740251090,486592731297136854513748629165927483872413965934685172659374218321869547748251396,"4 8 6 | 5 9 2 | 7 3  
      | 1 3   |      
5 1 3 | 7 4 8 | 6 2  
- - - + - - - + - - -
      | 9     | 4    
  7   | 4 1   | 9    
  3 4 |   8   | 1 7 2
- - - + - - - + - - -
6 5 9 |     4 | 2 1 8
3 2   | 8 6 9 |   4  
7 4   | 2 5 1 |   9  "
250000800400058903030041500094012008068304251312865490083029700000000000945170380,256937814471658923839241576594712638768394251312865497183429765627583149945176382,"2 5   |       | 8    
4     |   5 8 | 9   3
  3   |   4 1 | 5    
- - - + - - - + - - -
  9 4 |   1 2 |     8
  6 8 | 3   4 | 2 5 1
3 1 2 | 8 6 5 | 4 9  
- - - + - - - + - - -
  8 3 |   2 9 | 7    
      |       |      
9 4 5 | 1 7   | 3 8  "
704285030390000865851963247600401583500609021143000900408306052006008314005107090,764285139392714865851963247629471583587639421143852976418396752976528314235147698,"7   4 | 2 8 5 |   3  
3 9   |       | 8 6 5
8 5 1 | 9 6 3 | 2 4 7
- - - + - - - + - - -
6     | 4   1 | 5 8 3
5     | 6   9 |   2 1
1 4 3 |       | 9    
- - - + - - - + - - -
4   8 | 3   6 |   5 2
    6 |     8 | 3 1 4
    5 | 1   7 |   9  "
300192068218046035906503070500914382090268040480075196731000620659027003000631759,375192468218746935946583271567914382193268547482375196731859624659427813824631759,"3     | 1 9 2 |   6 8
2 1 8 |   4 6 |   3 5
9   6 | 5   3 |   7  
- - - + - - - + - - -
5     | 9 1 4 | 3 8 2
  9   | 2 6 8 |   4  
4 8   |   7 5 | 1 9 6
- - - + - - - + - - -
7 3 1 |       | 6 2  
6 5 9 |   2 7 |     3
      | 6 3 1 | 7 5 9"
381046079065002043470093501800000002520489030136000090704010605208064310610200000,381546279965172843472893561849631752527489136136725498794318625258964317613257984,"3 8 1 |   4 6 |   7 9
  6 5 |     2 |   4 3
4 7   |   9 3 | 5   1
- - - + - - - + - - -
8     |       |     2
5 2   | 4 8 9 |   3  
1 3 6 |       |   9  
- - - + - - - + - - -
7   4 |   1   | 6   5
2   8 |   6 4 | 3 1  
6 1   | 2     |      "
400009520301257680520604931004000010183796245000030006700063008840572100030100700,468319527391257684527684931674825319183796245259431876712963458846572193935148762,"4     |     9 | 5 2  
3   1 | 2 5 7 | 6 8  
5 2   | 6   4 | 9 3 1
- - - + - - - + - - -
    4 |       |   1  
1 8 3 | 7 9 6 | 2 4 5
      |   3   |     6
- - - + - - - + - - -
7     |   6 3 |     8
8 4   | 5 7 2 | 1    
  3   | 1     | 7    "
705000000003000675914065002000850360008607020546302000409100008381029700650078010,765283491823914675914765832297851364138647529546392187479136258381529746652478913,"7   5 |       |      
    3 |       | 6 7 5
9 1 4 |   6 5 |     2
- - - + - - - + - - -
      | 8 5   | 3 6  
    8 | 6   7 |   2  
5 4 6 | 3   2 |      
- - - + - - - + - - -
4   9 | 1     |     8
3 8 1 |   2 9 | 7    
6 5   |   7 8 |   1  "
016030008007058010054210367080005000005093280930070605603080024508906103000347006,216734598397658412854219367482165739765493281931872645673581924548926173129347856,"  1 6 |   3   |     8
    7 |   5 8 |   1  
  5 4 | 2 1   | 3 6 7
- - - + - - - + - - -
  8   |     5 |      
    5 |   9 3 | 2 8  
9 3   |   7   | 6   5
- - - + - - - + - - -
6   3 |   8   |   2 4
5   8 | 9   6 | 1   3
      | 3 4 7 |     6"
120647000837592400504000027200068073300000080405070200600300009900704058050910302,129647835837592461564831927291468573376259184485173296642385719913724658758916342,"1 2   | 6 4 7 |      
8 3 7 | 5 9 2 | 4    
5   4 |       |   2 7
- - - + - - - + - - -
2     |   6 8 |   7 3
3     |       |   8  
4   5 |   7   | 2    
- - - + - - - + - - -
6     | 3     |     9
9     | 7   4 |   5 8
  5   | 9 1   | 3   2"
970048603683000000024301987000032169200010408806009502390154006000083005450600090,971248653683795214524361987745832169239516478816479532397154826162983745458627391,"9 7   |   4 8 | 6   3
6 8 3 |       |      
  2 4 | 3   1 | 9 8 7
- - - + - - - + - - -
      |   3 2 | 1 6 9
2     |   1   | 4   8
8   6 |     9 | 5   2
- - - + - - - + - - -
3 9   | 1 5 4 |     6
      |   8 3 |     5
4 5   | 6     |   9  "
610000408295480301804613592030295140900040800001800700409500013300120907007300284,613952478295487361874613592738295146962741835541836729429578613386124957157369284,"6 1   |       | 4   8
2 9 5 | 4 8   | 3   1
8   4 | 6 1 3 | 5 9 2
- - - + - - - + - - -
  3   | 2 9 5 | 1 4  
9     |   4   | 8    
    1 | 8     | 7    
- - - + - - - + - - -
4   9 | 5     |   1 3
3     | 1 2   | 9   7
    7 | 3     | 2 8 4"
453708006160539708890600350080193007030007561741200893900060200074012630006904180,453728916162539748897641352685193427239487561741256893918365274574812639326974185,"4 5 3 | 7   8 |     6
1 6   | 5 3 9 | 7   8
8 9   | 6     | 3 5  
- - - + - - - + - - -
  8   | 1 9 3 |     7
  3   |     7 | 5 6 1
7 4 1 | 2     | 8 9 3
- - - + - - - + - - -
9     |   6   | 2    
  7 4 |   1 2 | 6 3  
    6 | 9   4 | 1 8  "
064835090002014857015700406406100089059008000183006070047503100000901003030087040,764835291392614857815729436476152389259378614183496572947563128528941763631287945,"  6 4 | 8 3 5 |   9  
    2 |   1 4 | 8 5 7
  1 5 | 7     | 4   6
- - - + - - - + - - -
4   6 | 1     |   8 9
  5 9 |     8 |      
1 8 3 |     6 |   7  
- - - + - - - + - - -
  4 7 | 5   3 | 1    
      | 9   1 |     3
  3   |   8 7 |   4  "
004000001010040605006908240002037064931400070060590000640371800723800006089060350,394625781218743695576918243852137964931486572467592138645371829723859416189264357,"    4 |       |     1
  1   |   4   | 6   5
    6 | 9   8 | 2 4  
- - - + - - - + - - -
    2 |   3 7 |   6 4
9 3 1 | 4     |   7  
  6   | 5 9   |      
- - - + - - - + - - -
6 4   | 3 7 1 | 8    
7 2 3 | 8     |     6
  8 9 |   6   | 3 5  "
000001356760080402120406700897043501032015967601297804010578600348900100070000209,984721356765389412123456798897643521432815967651297834219578643348962175576134289,"      |     1 | 3 5 6
7 6   |   8   | 4   2
1 2   | 4   6 | 7    
- - - + - - - + - - -
8 9 7 |   4 3 | 5   1
  3 2 |   1 5 | 9 6 7
6   1 | 2 9 7 | 8   4
- - - + - - - + - - -
  1   | 5 7 8 | 6    
3 4 8 | 9     | 1    
  7   |       | 2   9"
070308940086070150490612008842001030003007809759000604530096280020730490900820000,271358946386479152495612378842961735163547829759283614534196287628735491917824563,"  7   | 3   8 | 9 4  
  8 6 |   7   | 1 5  
4 9   | 6 1 2 |     8
- - - + - - - + - - -
8 4 2 |     1 |   3  
    3 |     7 | 8   9
7 5 9 |       | 6   4
- - - + - - - + - - -
5 3   |   9 6 | 2 8  
  2   | 7 3   | 4 9  
9     | 8 2   |      "
000704050006001043054200010030840025500026090842010736910652380085173209263089571,198734652726591843354268917639847125571326498842915736917652384485173269263489571,"      | 7   4 |   5  
    6 |     1 |   4 3
  5 4 | 2     |   1  
- - - + - - - + - - -
  3   | 8 4   |   2 5
5     |   2 6 |   9  
8 4 2 |   1   | 7 3 6
- - - + - - - + - - -
9 1   | 6 5 2 | 3 8  
  8 5 | 1 7 3 | 2   9
2 6 3 |   8 9 | 5 7 1"
930600057002483000400950823619730005040060790007100306706008000023009600190270030,938621457572483169461957823619734285345862791287195346756348912823519674194276538,"9 3   | 6     |   5 7
    2 | 4 8 3 |      
4     | 9 5   | 8 2 3
- - - + - - - + - - -
6 1 9 | 7 3   |     5
  4   |   6   | 7 9  
    7 | 1     | 3   6
- - - + - - - + - - -
7   6 |     8 |      
  2 3 |     9 | 6    
1 9   | 2 7   |   3  "
240006001007208000800473600634092710579800006180047003710360029305080160090105307,243956871967218435851473692634592718579831246182647953718364529325789164496125387,"2 4   |     6 |     1
    7 | 2   8 |      
8     | 4 7 3 | 6    
- - - + - - - + - - -
6 3 4 |   9 2 | 7 1  
5 7 9 | 8     |     6
1 8   |   4 7 |     3
- - - + - - - + - - -
7 1   | 3 6   |   2 9
3   5 |   8   | 1 6  
  9   | 1   5 | 3   7"
100090603090300172370156089010247065034000000006800741987420006000068907003071800,148792653695384172372156489819247365734615298256839741987423516421568937563971824,"1     |   9   | 6   3
  9   | 3     | 1 7 2
3 7   | 1 5 6 |   8 9
- - - + - - - + - - -
  1   | 2 4 7 |   6 5
  3 4 |       |      
    6 | 8     | 7 4 1
- - - + - - - + - - -
9 8 7 | 4 2   |     6
      |   6 8 | 9   7
    3 |   7 1 | 8    "
025300008016825703839100005250003874007010059300000102070054930543090280960038000,725349618416825793839176425251963874687412359394587162178254936543691287962738541,"  2 5 | 3     |     8
  1 6 | 8 2 5 | 7   3
8 3 9 | 1     |     5
- - - + - - - + - - -
2 5   |     3 | 8 7 4
    7 |   1   |   5 9
3     |       | 1   2
- - - + - - - + - - -
  7   |   5 4 | 9 3  
5 4 3 |   9   | 2 8  
9 6   |   3 8 |      "
680700054070825013532010009700362001194070326326149075945037168263981500000004900,681793254479825613532416789758362491194578326326149875945237168263981547817654932,"6 8   | 7     |   5 4
  7   | 8 2 5 |   1 3
5 3 2 |   1   |     9
- - - + - - - + - - -
7     | 3 6 2 |     1
1 9 4 |   7   | 3 2 6
3 2 6 | 1 4 9 |   7 5
- - - + - - - + - - -
9 4 5 |   3 7 | 1 6 8
2 6 3 | 9 8 1 | 5    
      |     4 | 9    "
021860509700200801586900430354690207602308915108570346813729050960405028045080703,421863579739254861586917432354691287672348915198572346813729654967435128245186793,"  2 1 | 8 6   | 5   9
7     | 2     | 8   1
5 8 6 | 9     | 4 3  
- - - + - - - + - - -
3 5 4 | 6 9   | 2   7
6   2 | 3   8 | 9 1 5
1   8 | 5 7   | 3 4 6
- - - + - - - + - - -
8 1 3 | 7 2 9 |   5  
9 6   | 4   5 |   2 8
  4 5 |   8   | 7   3"
000200096276010534090060007017950800080700301020301769940105003100007908030090005,853274196276819534491563287317956842689742351524381769948125673165437928732698415,"      | 2     |   9 6
2 7 6 |   1   | 5 3 4
  9   |   6   |     7
- - - + - - - + - - -
  1 7 | 9 5   | 8    
  8   | 7     | 3   1
  2   | 3   1 | 7 6 9
- - - + - - - + - - -
9 4   | 1   5 |     3
1     |     7 | 9   8
  3   |   9   |     5"
630010204710364009008000100800230940501079062003000000004107620300986415100403890,639518274712364589458792136876235941541879362293641758984157623327986415165423897,"6 3   |   1   | 2   4
7 1   | 3 6 4 |     9
    8 |       | 1    
- - - + - - - + - - -
8     | 2 3   | 9 4  
5   1 |   7 9 |   6 2
    3 |       |      
- - - + - - - + - - -
    4 | 1   7 | 6 2  
3     | 9 8 6 | 4 1 5
1     | 4   3 | 8 9  "
400061007075000600010700804908172005042000000007590280650910042094250100820640350,489361527275489613316725894968172435542836971137594286653918742794253168821647359,"4     |   6 1 |     7
  7 5 |       | 6    
  1   | 7     | 8   4
- - - + - - - + - - -
9   8 | 1 7 2 |     5
  4 2 |       |      
    7 | 5 9   | 2 8  
- - - + - - - + - - -
6 5   | 9 1   |   4 2
  9 4 | 2 5   | 1    
8 2   | 6 4   | 3 5  "
800509203000002080032170560026090000084200300300004810050946130090080604003721958,817569243965432781432178569126893475584217396379654812258946137791385624643721958,"8     | 5   9 | 2   3
      |     2 |   8  
  3 2 | 1 7   | 5 6  
- - - + - - - + - - -
  2 6 |   9   |      
  8 4 | 2     | 3    
3     |     4 | 8 1  
- - - + - - - + - - -
  5   | 9 4 6 | 1 3  
  9   |   8   | 6   4
    3 | 7 2 1 | 9 5 8"
084107320000032008723004010640019000010075092900368001209051834437006059850943267,584197326196532478723684915645219783318475692972368541269751834437826159851943267,"  8 4 | 1   7 | 3 2  
      |   3 2 |     8
7 2 3 |     4 |   1  
- - - + - - - + - - -
6 4   |   1 9 |      
  1   |   7 5 |   9 2
9     | 3 6 8 |     1
- - - + - - - + - - -
2   9 |   5 1 | 8 3 4
4 3 7 |     6 |   5 9
8 5   | 9 4 3 | 2 6 7"
007462500900700264246903070872349605003508700590070328060200100000000000750004930,187462593935781264246953871872349615613528749594176328469235187321897456758614932,"    7 | 4 6 2 | 5    
9     | 7     | 2 6 4
2 4 6 | 9   3 |   7  
- - - + - - - + - - -
8 7 2 | 3 4 9 | 6   5
    3 | 5   8 | 7    
5 9   |   7   | 3 2 8
- - - + - - - + - - -
  6   | 2     | 1    
      |       |      
7 5   |     4 | 9 3  "
204910050607040890090067040100004530503000284489500107748630025321409670006872410,234918756617345892895267341162784539573196284489523167748631925321459678956872413,"2   4 | 9 1   |   5  
6   7 |   4   | 8 9  
  9   |   6 7 |   4  
- - - + - - - + - - -
1     |     4 | 5 3  
5   3 |       | 2 8 4
4 8 9 | 5     | 1   7
- - - + - - - + - - -
7 4 8 | 6 3   |   2 5
3 2 1 | 4   9 | 6 7  
    6 | 8 7 2 | 4 1  "
905020700000051009041983000310500628050060390267000004080609200102805940690214075,935426781826751439741983562319547628458162397267398154584679213172835946693214875,"9   5 |   2   | 7    
      |   5 1 |     9
  4 1 | 9 8 3 |      
- - - + - - - + - - -
3 1   | 5     | 6 2 8
  5   |   6   | 3 9  
2 6 7 |       |     4
- - - + - - - + - - -
  8   | 6   9 | 2    
1   2 | 8   5 | 9 4  
6 9   | 2 1 4 |   7 5"
000625043706000000253074016060230470407500230025007008108342650600000001530060984,819625743746183592253974816961238475487516239325497168198342657674859321532761984,"      | 6 2 5 |   4 3
7   6 |       |      
2 5 3 |   7 4 |   1 6
- - - + - - - + - - -
  6   | 2 3   | 4 7  
4   7 | 5     | 2 3  
  2 5 |     7 |     8
- - - + - - - + - - -
1   8 | 3 4 2 | 6 5  
6     |       |     1
5 3   |   6   | 9 8 4"
052080070904500000380720564268000059000098030739150248406000090090010000510972000,652481973974563812381729564268347159145298637739156248426835791897614325513972486,"  5 2 |   8   |   7  
9   4 | 5     |      
3 8   | 7 2   | 5 6 4
- - - + - - - + - - -
2 6 8 |       |   5 9
      |   9 8 |   3  
7 3 9 | 1 5   | 2 4 8
- - - + - - - + - - -
4   6 |       |   9  
  9   |   1   |      
5 1   | 9 7 2 |      "
407916382036002050800000000090000213028693040740025890501060438284031009369784105,457916382936842751812357964695478213128693547743125896571269438284531679369784125,"4   7 | 9 1 6 | 3 8 2
  3 6 |     2 |   5  
8     |       |      
- - - + - - - + - - -
  9   |       | 2 1 3
  2 8 | 6 9 3 |   4  
7 4   |   2 5 | 8 9  
- - - + - - - + - - -
5   1 |   6   | 4 3 8
2 8 4 |   3 1 |     9
3 6 9 | 7 8 4 | 1   5"
009004830500200400840609752700068009600591278190427065081906527027805000465172980,219754836576283491843619752752368149634591278198427365381946527927835614465172983,"    9 |     4 | 8 3  
5     | 2     | 4    
8 4   | 6   9 | 7 5 2
- - - + - - - + - - -
7     |   6 8 |     9
6     | 5 9 1 | 2 7 8
1 9   | 4 2 7 |   6 5
- - - + - - - + - - -
  8 1 | 9   6 | 5 2 7
  2 7 | 8   5 |      
4 6 5 | 1 7 2 | 9 8  "
850324091030006000470000008620000174047200086098007253005030809010079600380060010,856324791931786542472195368623958174547213986198647253765431829214879635389562417,"8 5   | 3 2 4 |   9 1
  3   |     6 |      
4 7   |       |     8
- - - + - - - + - - -
6 2   |       | 1 7 4
  4 7 | 2     |   8 6
  9 8 |     7 | 2 5 3
- - - + - - - + - - -
    5 |   3   | 8   9
  1   |   7 9 | 6    
3 8   |   6   |   1  "
320169754179245683546073290053600127861327549700401068037584912014936870985712436,328169754179245683546873291453698127861327549792451368637584912214936875985712436,"3 2   | 1 6 9 | 7 5 4
1 7 9 | 2 4 5 | 6 8 3
5 4 6 |   7 3 | 2 9  
- - - + - - - + - - -
  5 3 | 6     | 1 2 7
8 6 1 | 3 2 7 | 5 4 9
7     | 4   1 |   6 8
- - - + - - - + - - -
  3 7 | 5 8 4 | 9 1 2
  1 4 | 9 3 6 | 8 7  
9 8 5 | 7 1 2 | 4 3 6"
105092746069745012000006953008400507006927080014530009071250090490000070803000260,185392746369745812247816953928461537536927481714538629671254398492683175853179264,"1   5 |   9 2 | 7 4 6
  6 9 | 7 4 5 |   1 2
      |     6 | 9 5 3
- - - + - - - + - - -
    8 | 4     | 5   7
    6 | 9 2 7 |   8  
  1 4 | 5 3   |     9
- - - + - - - + - - -
  7 1 | 2 5   |   9  
4 9   |       |   7  
8   3 |       | 2 6  "
527980006930047518081300200050610934060009050009503002605004800390000105070090000,527981346936247518481356297752618934863429751149573682615734829394862175278195463,"5 2 7 | 9 8   |     6
9 3   |   4 7 | 5 1 8
  8 1 | 3     | 2    
- - - + - - - + - - -
  5   | 6 1   | 9 3 4
  6   |     9 |   5  
    9 | 5   3 |     2
- - - + - - - + - - -
6   5 |     4 | 8    
3 9   |       | 1   5
  7   |   9   |      "
010639750036410000070025136350000400090084270008051069000100000025063800483500091,812639754536417982974825136357296418691384275248751369769148523125963847483572691,"  1   | 6 3 9 | 7 5  
  3 6 | 4 1   |      
  7   |   2 5 | 1 3 6
- - - + - - - + - - -
3 5   |       | 4    
  9   |   8 4 | 2 7  
    8 |   5 1 |   6 9
- - - + - - - + - - -
      | 1     |      
  2 5 |   6 3 | 8    
4 8 3 | 5     |   9 1"
